GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	logPadj
chrXIV.300842	140.4050657	-0.076842008	0.228866366	-0.335750549	0.737058984	0.947367003	0.023481746
chrXIV.301715	240.3495677	0.849032551	0.197730548	4.293886597	1.76E-05	0.001367481	2.864078786
chrXIV.302313	128.5601299	0.444705945	0.229628985	1.936628097	0.052790821	0.388608039	0.410488219
chrXIV.304653	7.263347834	-0.287633617	0.352459714	-0.816075157	0.414457152	0.84769741	0.071759144
chrXIV.307151	55.24814551	0.031905832	0.282852157	0.112800384	0.910188814	0.98839645	0.005068823
chrXIV.308654	106.8787307	0.986628287	0.235286388	4.193307976	2.75E-05	0.001869815	2.728201443
chrXIV.30897	3.504834547	-0.336957704	0.311549806	-1.081553245	0.279451089	0.768053108	0.114608749
chrXIV.310206	157.9375753	0.964413541	0.215211329	4.481239645	7.42E-06	0.000676158	3.169951993
chrXIV.31759	20.12892426	-0.192211942	0.349568477	-0.549854905	0.582418897	0.907876088	0.041973422
chrXIV.317772	115.9012202	0.574084524	0.234424008	2.448915229	0.014328717	0.177180713	0.751583554
chrXIV.321394	5.683845255	-0.060832267	0.340130925	-0.178849561	0.858055829	0.976082308	0.010513559
chrXIV.321727	17.28407526	-0.196519816	0.352230174	-0.557930101	0.576892116	0.90564083	0.043044006
chrXIV.321960	40.78837651	0.480196849	0.301386187	1.593294155	0.111094217	0.558574157	0.252919161
chrXIV.323598	11.30310446	-0.520204147	0.360201382	-1.44420364	0.148681701	0.624333857	0.204583113
chrXIV.326498	77.71101192	0.105015483	0.25660411	0.409250978	0.682355487	0.935914315	0.02876391
chrXIV.330146	20.4463998	0.198893373	0.344992011	0.576515882	0.564266538	0.902143258	0.044724492
chrXIV.330865	111.5130992	-0.054463548	0.234622189	-0.232132979	0.816434731	0.97013471	0.013167957
chrXIV.33204	9.17651751	-0.131028026	0.35800999	-0.365989859	0.714372643	0.944090173	0.024986523
chrXIV.332163	202.1440307	-0.069384177	0.202556429	-0.34254246	0.731942696	0.946970477	0.023663561
chrXIV.335765	272.5476547	-0.074793569	0.191556509	-0.390451723	0.696202547	0.938830741	0.027412699
chrXIV.339393	9.413298039	-0.438311943	0.358952857	-1.221084983	0.222053845	0.711544802	0.14779775
chrXIV.340111	66.10239901	-0.053677647	0.27287919	-0.196708465	0.844055685	0.974055412	0.011416337
chrXIV.340880	8.29202712	0.12545896	0.356229264	0.352186001	0.724698775	0.946970477	0.023663561
chrXIV.342176	26.62523249	-0.049259517	0.333374533	-0.147760288	0.882531951	0.982672586	0.007591159
chrXIV.34254	74.11681076	0.372670929	0.259691371	1.435053182	0.151271943	0.625314155	0.203901741
chrXIV.343301	87.86046801	0.138899907	0.248613712	0.558697693	0.576368054	0.90564083	0.043044006
chrXIV.345507	34.68847726	-0.021170506	0.315096017	-0.067187475	0.946432456	0.990532352	0.004131335
chrXIV.346094	16.0162566	-0.457417145	0.355409929	-1.28701285	0.198089809	0.679493445	0.167814729
chrXIV.348570	66.58156382	0.632388893	0.275891832	2.292162432	0.021896272	0.237611454	0.624132628
chrXIV.349812	324.2207048	0.667666744	0.183594405	3.636639924	0.000276218	0.010502795	1.978695125
chrXIV.350681	168.7550389	0.19875206	0.212404997	0.935722148	0.349416264	0.819888795	0.086245049
chrXIV.351451	53.50354156	-0.259398792	0.300589488	-0.862966947	0.38815564	0.837846473	0.076835554
chrXIV.352649	12.19555579	-0.175684573	0.359854705	-0.488209742	0.625401285	0.918510586	0.036915834
chrXIV.355268	160.1113584	0.531929619	0.220045729	2.417359431	0.015633571	0.186406209	0.729539625
chrXIV.356939	58.78785686	-0.022096583	0.281047684	-0.078622185	0.937333141	0.989182429	0.004723607
chrXIV.359267	111.1403611	-0.46816637	0.237474165	-1.971441273	0.048673424	0.370147976	0.43162462
chrXIV.365831	55.59200156	-0.005805965	0.285674746	-0.020323689	0.983785158	0.995953535	0.001760922
chrXIV.366528	11.91901191	0.452630741	0.359905729	1.257636944	0.208523086	0.693140201	0.159178912
chrXIV.370162	56.86166195	0.167918226	0.281072825	0.59741893	0.550227718	0.899313928	0.046088681
chrXIV.37452	25.90976948	0.097174011	0.334010272	0.290931206	0.771103934	0.955544328	0.019749161
chrXIV.374737	36.39051559	0.133928271	0.311273599	0.430259013	0.667007239	0.932535598	0.030334581
chrXIV.375057	14.84726138	-0.237435439	0.357282936	-0.664558575	0.506332873	0.889001474	0.051097519
chrXIV.378526	8.812795347	-0.23809843	0.353634379	-0.673289828	0.500762923	0.888381305	0.051400589
chrXIV.380874	11.81458637	-0.461954345	0.360206551	-1.282470692	0.19967758	0.679493445	0.167814729
chrXIV.383754	117.3777535	0.42370265	0.230038572	1.841876541	0.065493211	0.431538067	0.364980888
chrXIV.386995	29.1557087	-0.335291692	0.328691149	-1.020081292	0.307689909	0.787823207	0.10357123
chrXIV.388058	4.14412426	-0.094521656	0.323201759	-0.292454028	0.769939505	0.955544328	0.019749161
chrXIV.392388	60.77372415	0.010071864	0.275803256	0.036518294	0.970869092	0.994777108	0.002274217
chrXIV.392677	56.70360065	-0.031287718	0.280701646	-0.111462539	0.91124957	0.988468871	0.005037003
chrXIV.394434	52.28788342	-0.205413127	0.286961672	-0.715820777	0.474102022	0.876112689	0.05744003
chrXIV.398160	32.77200965	-0.321496965	0.327288155	-0.982305533	0.325949349	0.799669577	0.097089426
chrXIV.398342	179.384728	0.357172945	0.206862256	1.726622109	0.084235553	0.488910437	0.310770691
chrXIV.400590	21.77972293	-0.213117698	0.348992932	-0.610664797	0.541421516	0.899313928	0.046088681
chrXIV.400820	13.64776769	-0.409565667	0.359503842	-1.139252544	0.254597836	0.741975226	0.129610596
chrXIV.40430	18.90802242	-0.422788301	0.350084878	-1.207673705	0.227172796	0.717473795	0.144193956
chrXIV.405633	28.69254435	0.217690947	0.328274339	0.663137264	0.507242646	0.889001474	0.051097519
chrXIV.408072	107.2964146	1.84138597	0.239727429	7.681165144	1.58E-14	7.61E-12	11.11845408
chrXIV.412552	34.1886223	-0.183545661	0.326800323	-0.561644675	0.574358136	0.90564083	0.043044006
chrXIV.413281	111.8259173	-0.934672783	0.247101698	-3.782542932	0.000155234	0.006940986	2.158578839
chrXIV.415003	46.16728914	-1.022783737	0.306261629	-3.33957519	0.000839066	0.024241419	1.615441958
chrXIV.417386	81.01478345	0.676546352	0.252260799	2.681932173	0.00731983	0.114764476	0.940192521
chrXIV.418554	74.39237421	-0.679523138	0.270040548	-2.51637446	0.011856913	0.15993585	0.796054178
chrXIV.419875	139.6140647	0.428009337	0.220721035	1.939141583	0.052484101	0.386940033	0.412356336
chrXIV.424602	18.22426989	-0.552721683	0.352443449	-1.568256366	0.116821315	0.574016928	0.2410753
chrXIV.429656	30.60610032	-0.373742587	0.328866815	-1.136455763	0.255765869	0.744454035	0.128162112
chrXIV.434590	102.9716178	0.329925529	0.242904739	1.358250685	0.174384153	0.656039786	0.183069822
chrXIV.437369	42.41268851	-0.34514594	0.303894988	-1.13574081	0.256065055	0.744454035	0.128162112
chrXIV.439334	47.80276329	0.440374806	0.290528657	1.515770631	0.129577361	0.595946302	0.224792871
chrXIV.441129	397.4715103	0.46746142	0.175213777	2.667948993	0.007631584	0.116993399	0.931838642
chrXIV.442467	27.99413907	0.050284323	0.329781092	0.152477882	0.878810034	0.981649412	0.008043589
chrXIV.442907	31.47979026	-0.787924432	0.326731047	-2.411538296	0.015885384	0.188015973	0.725805254
chrXIV.444359	144.6759777	0.358351298	0.217382981	1.648479088	0.099254398	0.531374158	0.27459957
chrXIV.447085	64.44622668	0.59080204	0.269337919	2.193534583	0.028268886	0.280885698	0.551470373
chrXIV.449445	6.953964847	-0.208156384	0.34538924	-0.602671882	0.54672699	0.899313928	0.046088681
chrXIV.449695	7.194523977	-0.283554037	0.352919886	-0.803451574	0.421713776	0.853145343	0.068976976
chrXIV.450634	81.11163112	0.387936435	0.253174291	1.53229	0.125450888	0.592607834	0.227232611
chrXIV.452060	88.20253703	0.152771549	0.249126805	0.613228067	0.539725549	0.899313928	0.046088681
chrXIV.456185	72.75528842	-0.393370113	0.266744494	-1.474707529	0.140291191	0.615441265	0.210813388
chrXIV.457419	11.03590159	0.11098631	0.360089242	0.3082189	0.757915772	0.953267069	0.02078541
chrXIV.462042	128.5941174	0.020517929	0.225146471	0.09113147	0.927388127	0.988800601	0.004891278
chrXIV.466657	10.06568913	-0.144917881	0.360027731	-0.402518664	0.687302356	0.936814489	0.028346401
chrXIV.471167	49.2741411	0.332424535	0.293055436	1.134340106	0.256651912	0.744814954	0.127951613
chrXIV.473170	10.15837514	-0.029272063	0.360083109	-0.08129252	0.935209322	0.989182429	0.004723607
chrXIV.476663	26.6296416	0.034083028	0.334431754	0.101913254	0.918825529	0.988645974	0.004959198
chrXIV.478232	153.3922116	-0.058965332	0.21778258	-0.270753209	0.78658085	0.958315905	0.018491304
chrXIV.479209	213.4383865	-0.613016329	0.202448806	-3.028006636	0.002461727	0.052368629	1.280928796
chrXIV.48046	28.17857199	0.028248545	0.330144127	0.08556428	0.931812795	0.988800601	0.004891278
chrXIV.483117	96.79219181	0.254909345	0.245581431	1.037982976	0.299277981	0.783750417	0.105822215
chrXIV.485334	6.014250877	0.048366641	0.346251666	0.139686378	0.88890779	0.983282028	0.007321899
chrXIV.486468	21.39652872	0.437601539	0.348157603	1.256906457	0.20878751	0.693140201	0.159178912
chrXIV.488176	61.20384007	0.60830537	0.282008108	2.157049221	0.031001829	0.290131462	0.537405173
chrXIV.490129	64.70850009	0.266902813	0.277855949	0.960579803	0.336763488	0.805463538	0.093954115
chrXIV.491282	41.9573138	0.060804092	0.302593582	0.200943099	0.840743067	0.973512991	0.011658249
chrXIV.492935	26.885028	-0.592076817	0.334788194	-1.768511637	0.076975408	0.467565091	0.330157921
chrXIV.495024	56.51113309	0.004352561	0.279999248	0.015544904	0.987597461	0.996307562	0.001606573
chrXIV.498516	133.394025	0.270316014	0.228472771	1.183143237	0.236752385	0.726858898	0.138549889
chrXIV.499003	16.0172536	0.323820494	0.35414659	0.914368521	0.360523237	0.825706723	0.083174179
chrXIV.499392	17.17600517	0.087564274	0.351717072	0.248962251	0.803389981	0.963614243	0.016096789
chrXIV.500424	130.3675899	-0.127386226	0.227147803	-0.560807652	0.574928669	0.90564083	0.043044006
chrXIV.501161	147.3146613	0.472911753	0.221410852	2.13590142	0.03268745	0.302970624	0.518599478
chrXIV.507329	24.24929976	-0.346483318	0.33900528	-1.022058767	0.306753087	0.787392392	0.103808786
chrXIV.510264	19.29461217	0.137801994	0.347092456	0.397018118	0.6913541	0.937979678	0.027806571
chrXIV.514975	33.81465327	-0.37792371	0.318675035	-1.185921921	0.235653135	0.726858898	0.138549889
chrXIV.515553	10.65959517	-0.10667752	0.360218882	-0.296146385	0.767118291	0.954319715	0.020306104
chrXIV.516816	7.530531692	0.226515382	0.354445669	0.639069404	0.522777783	0.89345963	0.048925066
chrXIV.51714	25.90136834	-0.466930613	0.338729066	-1.378478139	0.168055713	0.644080188	0.19106006
chrXIV.523714	30.9963156	-0.092287847	0.324463635	-0.284432021	0.776079323	0.956286566	0.019411945
chrXIV.52465	55.59253448	-0.438660989	0.28643929	-1.531427443	0.125663786	0.592607834	0.227232611
chrXIV.525823	25.29802614	-0.365760902	0.336384804	-1.087328847	0.276891504	0.764499184	0.116622974
chrXIV.529558	41.17688246	0.108994206	0.304933268	0.357436257	0.720765238	0.946970477	0.023663561
chrXIV.531498	16.51841572	-0.303494816	0.354528681	-0.856051518	0.391969284	0.840011864	0.07571458
chrXIV.532344	33.57365316	0.043830674	0.31702224	0.13825741	0.890036984	0.983282028	0.007321899
chrXIV.535008	8.170779509	-0.540475846	0.355358182	-1.520932608	0.12827675	0.594806638	0.225624193
chrXIV.537982	10.6446703	-0.311016155	0.359677729	-0.864707848	0.387199161	0.836967211	0.077291556
chrXIV.545016	39.0066195	-0.318856044	0.308237418	-1.034449506	0.300926071	0.785074012	0.105089399
chrXIV.546041	20.50622847	-0.225199909	0.345436578	-0.65192838	0.514447376	0.890702692	0.050267235
chrXIV.546841	49.26562335	-0.076368874	0.289945147	-0.263390763	0.792249409	0.959080571	0.018144907
chrXIV.549297	7.797771023	-0.216059898	0.354742199	-0.609061732	0.542483522	0.899313928	0.046088681
chrXIV.552049	42.39346791	-0.533271118	0.304486618	-1.75137785	0.079880846	0.475419216	0.322923268
chrXIV.554831	19.60393724	-0.400549695	0.348269932	-1.150112768	0.250097428	0.741215725	0.130055376
chrXIV.556840	33.52546965	0.26557074	0.316042574	0.840300524	0.400739908	0.84620379	0.072525034
chrXIV.559193	119.6208489	0.292498728	0.228847267	1.278139485	0.201200249	0.681726973	0.166389523
chrXIV.55926	14.15838664	0.144246668	0.357818449	0.40312809	0.686853997	0.936814489	0.028346401
chrXIV.560465	15.09990588	-0.082168768	0.356169648	-0.230701209	0.817546935	0.97013471	0.013167957
chrXIV.561233	23.3034111	0.067100075	0.340337014	0.197157737	0.843704103	0.974055412	0.011416337
chrXIV.561660	10.54912655	-0.54925277	0.359814958	-1.52648676	0.126888685	0.593745602	0.226399595
chrXIV.56220	11.45519639	-0.068744144	0.360260881	-0.190817677	0.848668439	0.975507342	0.010769458
chrXIV.567551	180.9365914	-0.205511472	0.209348202	-0.981672972	0.326260985	0.799669577	0.097089426
chrXIV.568007	74.9675602	-0.133418845	0.262522214	-0.508219257	0.611299588	0.915313753	0.038430012
chrXIV.569768	129.1071681	0.240118651	0.233645933	1.027703104	0.304089507	0.786611903	0.104239486
chrXIV.574171	64.08729591	0.511490583	0.269767269	1.896043892	0.057954241	0.409752605	0.387478277
chrXIV.578847	29.95748704	0.240833406	0.323399184	0.744693921	0.456456775	0.865421973	0.062772082
chrXIV.57967	21.02342586	-0.022833474	0.343960276	-0.066384043	0.947072074	0.990559031	0.004119638
chrXIV.581580	121.3036848	0.292875731	0.227388778	1.287995539	0.197747516	0.679493445	0.167814729
chrXIV.585365	12.89937364	-0.256702253	0.359372897	-0.714306103	0.475037919	0.876208771	0.057392404
chrXIV.586883	121.2474436	-0.128447101	0.22969811	-0.559199641	0.576025478	0.90564083	0.043044006
chrXIV.591220	11.94600148	-0.695847369	0.360270395	-1.931458645	0.053426359	0.390311477	0.408588678
chrXIV.592926	116.3273028	-0.126685074	0.232182332	-0.545627538	0.585321991	0.909160534	0.041359425
chrXIV.59829	206.8676144	0.441490949	0.20301057	2.174719023	0.029651178	0.284400928	0.546068991
chrXIV.60104	258.5740206	0.746033585	0.190736305	3.911335004	9.18E-05	0.004569496	2.340131687
chrXIV.602203	55.83451257	-0.064722679	0.283843862	-0.228022121	0.819629043	0.970695901	0.012916804
chrXIV.602580	37.26900015	-0.170549848	0.311160376	-0.548109147	0.58361696	0.908393255	0.041726099
chrXIV.604348	316.3065726	0.152286673	0.183529294	0.829767662	0.406670157	0.846765223	0.072236987
chrXIV.605692	18.38111919	0.606143229	0.34872859	1.738151804	0.082184069	0.481983866	0.316967499
chrXIV.605879	180.0995796	1.072191173	0.206730808	5.186412154	2.14E-07	4.14E-05	4.382890277
chrXIV.606021	190.950666	1.061834894	0.205755891	5.160653671	2.46E-07	4.51E-05	4.345945325
chrXIV.609484	32.4560847	0.004044193	0.319847603	0.012644125	0.989911717	0.996307562	0.001606573
chrXIV.613195	38.65708765	-0.128877731	0.31408803	-0.4103236	0.681568582	0.935914315	0.02876391
chrXIV.613434	37.27740207	-0.279708561	0.311237754	-0.898697403	0.368813861	0.825982558	0.083029123
chrXIV.614409	4.333602462	-0.467789925	0.324025227	-1.443683658	0.14882798	0.624405141	0.20453353
chrXIV.61632	10.31466841	-0.299022024	0.36006438	-0.830468219	0.406274109	0.846765223	0.072236987
chrXIV.618284	14.2547751	-0.280277223	0.358144491	-0.782581415	0.433872959	0.859329161	0.06584045
chrXIV.619758	40.30021896	-0.189808326	0.305567059	-0.621167499	0.534489422	0.896509002	0.047445345
chrXIV.622485	30.21158854	-0.163511385	0.324631916	-0.503682409	0.614484572	0.915313753	0.038430012
chrXIV.625893	138.058249	0.847133317	0.219522602	3.858979939	0.000113861	0.005498361	2.259766722
chrXIV.627170	13.00978434	-0.48194437	0.359835392	-1.339346769	0.18045781	0.662684992	0.178692865
chrXIV.628657	96.29069965	0.259527248	0.243644035	1.065190239	0.28678985	0.771489396	0.112670039
chrXIV.62980	214.5544823	0.302212749	0.19970571	1.513290473	0.130205891	0.595946302	0.224792871
chrXIV.631321	242.8379922	0.721696773	0.192323737	3.752510137	0.000175073	0.00741602	2.129829092
chrXIV.631792	95.59415432	0.276641021	0.242560185	1.140504657	0.254076114	0.741975226	0.129610596
chrXIV.632124	15.04750035	-0.459042744	0.357172424	-1.285213286	0.198717762	0.679493445	0.167814729
chrXIV.632482	24.72518242	0.028974085	0.336684713	0.086057026	0.931421085	0.988800601	0.004891278
chrXIV.634094	28.51315751	-0.555048157	0.331137753	-1.676185071	0.093701947	0.513348086	0.289588053
chrXIV.635329	22.54431176	-0.319129759	0.344484357	-0.926398404	0.354238973	0.82162344	0.085327179
chrXIV.635733	41.90404533	0.113257375	0.300494424	0.376903417	0.706245382	0.942262757	0.025827974
chrXIV.636768	28.80435658	-0.00659224	0.327807228	-0.020110112	0.983955533	0.995953535	0.001760922
chrXIV.640188	41.79693335	-0.070844374	0.303661646	-0.233300368	0.815528173	0.969757583	0.013336816
chrXIV.642350	115.7545749	0.218397675	0.23227521	0.940253916	0.347087332	0.818352513	0.08705958
chrXIV.643543	61.61944575	-0.113265818	0.275723115	-0.410795511	0.681222485	0.935914315	0.02876391
chrXIV.64581	37.49371355	-0.336190052	0.314636274	-1.068503793	0.28529332	0.770209275	0.113391256
chrXIV.646965	37.88070703	0.05240807	0.308038511	0.170134799	0.864904127	0.977779773	0.009758951
chrXIV.647187	63.77783678	0.282468888	0.270380853	1.044707438	0.296158206	0.78064846	0.107544493
chrXIV.651756	160.6976024	0.671465383	0.213420488	3.14620864	0.00165402	0.040960313	1.387636733
chrXIV.65231	77.45633861	0.18421953	0.261085149	0.705591761	0.48044205	0.877819834	0.056594611
chrXIV.653194	142.8878938	0.970476411	0.219646873	4.418348408	9.95E-06	0.000842601	3.074377922
chrXIV.654541	84.44927757	0.034829075	0.251571986	0.138445759	0.889888135	0.983282028	0.007321899
chrXIV.661939	1356.044709	1.014582393	0.163134867	6.219285979	4.99E-10	1.51E-07	6.821137682
chrXIV.66244	51.15393632	0.110037049	0.291995993	0.37684438	0.706289257	0.942262757	0.025827974
chrXIV.662448	578.414119	0.665110634	0.169584756	3.921995411	8.78E-05	0.004417462	2.354827195
chrXIV.663633	228.6148465	0.401869384	0.195042479	2.060419794	0.039358426	0.334027839	0.476217336
chrXIV.665081	200.351206	-0.021102426	0.202270113	-0.10432795	0.916909098	0.988645974	0.004959198
chrXIV.667273	22.51160428	-0.678619288	0.345211822	-1.965805472	0.049321086	0.373895639	0.4272496
chrXIV.668132	47.657464	-0.091911663	0.296044524	-0.310465674	0.756206859	0.952218233	0.021263507
chrXIV.670207	18.69794355	-0.146824571	0.349639683	-0.419931084	0.674535799	0.934940693	0.029215937
chrXIV.672221	71.98617875	0.888190605	0.270002981	3.289558515	0.001003447	0.027376526	1.562621666
chrXIV.674726	22.0773109	-0.272856174	0.342209107	-0.79733756	0.425255012	0.853145343	0.068976976
chrXIV.675847	16.24557429	-0.278207521	0.354941299	-0.783812764	0.433149983	0.859193973	0.065908778
chrXIV.678527	81.68470727	0.115852566	0.255147722	0.454060749	0.649785103	0.929171532	0.031904105
chrXIV.68457	45.96200654	0.210719142	0.295239639	0.713722395	0.475398855	0.876208771	0.057392404
chrXIV.685721	59.54727735	0.403794127	0.278486747	1.449958147	0.147070191	0.624061947	0.204772298
chrXIV.689989	39.03752172	-0.068204993	0.306491945	-0.222534375	0.823897917	0.970695901	0.012916804
chrXIV.694084	26.28653833	-0.015276539	0.332696805	-0.0459173	0.963376166	0.994586449	0.002357462
chrXIV.694509	12.28022538	0.127419121	0.360048346	0.353894476	0.723417967	0.946970477	0.023663561
chrXIV.694830	45.8765477	0.058435855	0.299379752	0.195189736	0.845244414	0.974055412	0.011416337
chrXIV.695376	86.31639416	-0.337397658	0.252959991	-1.333798507	0.182269901	0.665212342	0.177039702
chrXIV.699484	13.1927975	-0.498380051	0.359922389	-1.384687552	0.166148027	0.641683463	0.192679153
chrXIV.700458	34.24434399	0.338804288	0.313639589	1.080234446	0.280037793	0.768054297	0.114608077
chrXIV.701691	20.88537441	-0.088168359	0.34494799	-0.255598993	0.798260496	0.961260235	0.017159023
chrXIV.705953	21.42116188	0.48456251	0.343966879	1.408747585	0.158909819	0.627306358	0.202520311
chrXIV.7070	285.918308	0.05766797	0.214462097	0.268895857	0.788009825	0.958315905	0.018491304
chrXIV.707573	32.73128497	0.108579986	0.321233648	0.338009378	0.73535612	0.946975213	0.023661389
chrXIV.708307	18.46350364	0.14420523	0.350097197	0.411900557	0.680412313	0.935914315	0.02876391
chrXIV.711429	45.39201812	-0.05850104	0.296276621	-0.197454122	0.84347218	0.974055412	0.011416337
chrXIV.715493	22.73020089	-0.175674168	0.341759182	-0.514029109	0.607231639	0.914597673	0.038769908
chrXIV.715914	21.13566005	-0.12945766	0.34481969	-0.375435811	0.707336376	0.942318781	0.025802153
chrXIV.719058	57.32090962	0.232484821	0.278437809	0.834961395	0.403739445	0.846765223	0.072236987
chrXIV.720756	34.33505421	-0.459643181	0.317799978	-1.446328549	0.148085072	0.624333857	0.204583113
chrXIV.723172	115.8557936	0.412149804	0.230942238	1.784644541	0.074318992	0.460786062	0.336500666
chrXIV.724330	41.65272544	0.132385529	0.300734582	0.440207203	0.659787044	0.931717494	0.03071575
chrXIV.726024	77.9424418	-0.419957031	0.262611395	-1.599157685	0.10978557	0.55717125	0.254011302
chrXIV.726639	38.60888592	0.00404413	0.306652556	0.013187986	0.989477815	0.996307562	0.001606573
chrXIV.730304	3.219812602	-0.271265733	0.301927091	-0.898447808	0.368946858	0.825982558	0.083029123
chrXIV.730644	52.25103572	0.188740185	0.286253123	0.659347165	0.509672862	0.889001474	0.051097519
chrXIV.730895	20.38126018	-0.306513937	0.347754725	-0.881408406	0.37809681	0.83124629	0.08027028
chrXIV.738493	29.3271346	0.106689653	0.327843712	0.325428395	0.744856868	0.948659266	0.022889747
chrXIV.742192	30.37814368	-0.229804305	0.32419122	-0.708854192	0.478414964	0.877022993	0.056989021
chrXIV.742770	6.844955671	-0.094317028	0.349930784	-0.269530525	0.787521456	0.958315905	0.018491304
chrXIV.743630	8.038330152	-0.267331415	0.355556311	-0.751868008	0.452130439	0.862337417	0.064322769
chrXIV.744039	10.52104482	-0.072911073	0.360160958	-0.202440246	0.839572568	0.97341601	0.011701515
chrXIV.746241	6.788330563	0.079494649	0.35086824	0.22656553	0.820761598	0.970695901	0.012916804
chrXIV.746711	20.43694541	0.254689298	0.346094582	0.735895076	0.461794554	0.866002739	0.062480735
chrXIV.755025	6.693285715	-0.360555055	0.348822607	-1.033634426	0.301307099	0.785134107	0.105056156
chrXIV.759265	68.55804719	0.420516026	0.265499294	1.583868717	0.113223598	0.563939127	0.248767773
chrXIV.764282	15.97599435	-0.069562944	0.354903518	-0.196005225	0.844606077	0.974055412	0.011416337
chrXIV.764713	1.295383265	-0.275099313	0.221485894	-1.242062455	0.21421352	0.698943978	0.155557633
chrXIV.76620	12.30082605	0.025298099	0.35974883	0.070321561	0.943937722	0.990532352	0.004131335
chrXIV.774310	1.956693403	-0.227052099	0.26274489	-0.864154194	0.387503191	0.837249625	0.077145038
chrXIV.776254	0.97951701	-0.025380739	0.203096619	-0.124968794	0.900548256	0.986409213	0.00594288
chrXIV.781463	114.044559	0.509377132	0.231730955	2.198140219	0.027939115	0.27964914	0.553386512
chrXIV.782445	20.88434016	-0.10107071	0.344704484	-0.293209733	0.769361845	0.955544328	0.019749161
chrXIV.783250	86.38345165	0.060242245	0.252867391	0.238236513	0.811697659	0.967346494	0.014417938
chrXIV.783881	1958.866849	0.678117741	0.206390721	3.285601882	0.001017647	0.027392589	1.562366926
chrXIV.82624	63.04818345	0.196208698	0.271765086	0.721979047	0.47030736	0.872291946	0.059338137
chrXIV.86025	38.38892746	-0.022453145	0.309092959	-0.072642045	0.942090968	0.990497994	0.0041464
chrXIV.87256	215.8728655	0.232489535	0.203975972	1.139788834	0.254374287	0.741975226	0.129610596
chrXIV.8738	20.15859705	-0.117546144	0.348918906	-0.336886714	0.736202301	0.946975213	0.023661389
chrXIV.88847	37.17687096	0.03255218	0.311881308	0.104373616	0.91687286	0.988645974	0.004959198
chrXIV.89982	140.1790204	0.329036105	0.221305219	1.486797763	0.137068233	0.610301265	0.21445573
chrXIV.91569	32.00964805	-0.147241892	0.320355338	-0.459620534	0.645788617	0.927191524	0.032830547
chrXIV.96140	9.755385286	-0.20662092	0.358789019	-0.575884179	0.56469347	0.902143258	0.044724492
chrXV.1000868	42.49685921	-0.161317498	0.304402437	-0.529948115	0.596147905	0.911350515	0.040314557
chrXV.1003254	29.98171403	-0.581025454	0.327720191	-1.77293151	0.076240057	0.465440244	0.332136069
chrXV.1003705	87.23328267	-0.078447342	0.25025851	-0.313465235	0.753927229	0.951447877	0.021614999
chrXV.1004175	39.78016383	-0.364903671	0.307945475	-1.184961952	0.236032491	0.726858898	0.138549889
chrXV.1009744	24.79776421	-0.833315664	0.341036912	-2.443476451	0.014546519	0.178976082	0.747205003
chrXV.1010855	62.01012347	-0.071706854	0.274237562	-0.261477142	0.793724575	0.959183176	0.018098447
chrXV.101234	32.16360071	-0.33225719	0.321528672	-1.03336722	0.301432081	0.785134107	0.105056156
chrXV.1015061	81.97976109	0.605717634	0.251542249	2.408015495	0.0160395	0.188454372	0.724793783
chrXV.1017550	19.79953466	-0.340633088	0.348680144	-0.976921382	0.328608075	0.800447758	0.096667008
chrXV.1018794	10.84205152	-0.689110778	0.359591088	-1.916373351	0.05531759	0.397954974	0.400166063
chrXV.1019180	35.14097844	0.08118344	0.321049762	0.252868713	0.800369667	0.962142356	0.016760666
chrXV.1025825	36.72329907	-0.203889659	0.311427123	-0.654694612	0.512664395	0.890203654	0.050510627
chrXV.1026692	16.18852722	-0.366414338	0.355350035	-1.031136351	0.302476883	0.785277683	0.104976745
chrXV.1028017	19.36195836	-0.346048708	0.352967185	-0.980399091	0.326889158	0.799669577	0.097089426
chrXV.1028688	24.41919331	-0.514767719	0.34026627	-1.51283793	0.130320831	0.595946302	0.224792871
chrXV.1030995	3.71961288	-0.353972379	0.311632249	-1.135865691	0.256012779	0.744454035	0.128162112
chrXV.1031322	23.80320894	-0.919115175	0.344676389	-2.666603234	0.007662207	0.117091132	0.931475996
chrXV.1034298	28.36858554	-0.037618929	0.327251047	-0.114954343	0.908481311	0.988176092	0.005165658
chrXV.1036542	65.18071588	-0.417448939	0.273396448	-1.526899647	0.126785967	0.593745602	0.226399595
chrXV.1037488	4.689807109	-0.190512633	0.331116801	-0.575363837	0.565045256	0.902143258	0.044724492
chrXV.1039468	44.71488292	0.437347247	0.295736183	1.478842538	0.139182404	0.614969171	0.211146655
chrXV.1040593	40.27967297	0.032879221	0.310798909	0.10578937	0.915749471	0.988645974	0.004959198
chrXV.1041459	8.319074601	-0.432990154	0.356401429	-1.214894553	0.224406312	0.713872253	0.146379498
chrXV.1043086	128.9809198	0.746381281	0.224237392	3.328531764	0.00087305	0.024683401	1.607594995
chrXV.1046004	84.85186612	0.383825885	0.251963307	1.523340399	0.127673565	0.594688933	0.225710143
chrXV.1048198	175.6093182	0.629736373	0.207681233	3.032225709	0.002427576	0.051870642	1.28507838
chrXV.1049168	196.0994147	0.937225121	0.202185562	4.635470072	3.56E-06	0.000382164	3.417750103
